127.0.0.1 - - [18/Apr/2016:23:25:35 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/login.jsp HTTP/1.1" 200 13516
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/login.jsp HTTP/1.1" 200 13516
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/global/plugins/pace/pace.min.js;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 12314
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/global/plugins/simple-line-icons/simple-line-icons.min.css;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 9562
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/global/plugins/uniform/css/uniform.default.css;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 10851
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/admin/pages/css/login.css;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 5754
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/global/plugins/font-awesome/css/font-awesome.min.css;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 23739
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/global/plugins/bootstrap/css/bootstrap.min.css;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/global/plugins/pace/themes/pace-theme-flash.css;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 2270
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/admin/layout2/css/themes/grey.css;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 19151
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/admin/layout2/css/custom.css;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 19130
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/global/css/plugins.css;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 48592
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/admin/layout2/css/layout.css;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 57782
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/global/css/components.css;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 374722
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/global/plugins/jquery.blockui.min.js;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 9544
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/global/plugins/uniform/jquery.uniform.min.js;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 8308
0:0:0:0:0:0:0:1 - - [18/Apr/2016:23:25:42 +0800] "GET /SSM_BS/assets/global/plugins/jquery.min.js;jsessionid=AA0EE4ADA105FC759EE57A07A23722A1 HTTP/1.1" 200 95933
