0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:00:09 +0800] "GET /SSM_BS/manager/mangerEdit.html HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:00:12 +0800] "GET /SSM_BS/manager/getManagerByPage HTTP/1.1" 200 22898
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/manager/getManagerByPage HTTP/1.1" 200 22898
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/pace/pace.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/pace/themes/pace-theme-flash.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/simple-line-icons/simple-line-icons.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/uniform/css/uniform.default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/vendors/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/datatables/plugins/bootstrap/dataTables.bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/bootstrap-datepicker/css/datepicker.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/bootstrap-datetimepicker/css/bootstrap-datetimepicker.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/bootstrap-datetimepicker/css/bootstrap-weektimepicker.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/css/components.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/css/plugins.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/admin/layout2/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/admin/layout2/css/themes/grey.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/admin/layout2/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/jquery-multi-select/css/multi-select.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/scripts/bootstrap-colorpicker/css/colorpicker.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/admin/pages/css/profile.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/jquery-migrate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2016:00:01:27 +0800] "GET /SSM_BS/assets/global/plugins/jquery-ui/jquery-ui.min.js HTTP/1.1" 304 -
